"State","date","Year","Month","jolts","bgt","diff","per_diff","Month2","time"
"South Carolina","2015-05",2015,5,89000,23500,65500,116.444444444444,"05",2015-05-01
"South Carolina","2015-06",2015,6,92000,22038,69962,122.699451060173,"06",2015-06-01
"South Carolina","2015-07",2015,7,94000,24934,69066,116.141725662973,"07",2015-07-01
"South Carolina","2015-08",2015,8,93000,24626,68374,116.256609933178,"08",2015-08-01
"South Carolina","2015-09",2015,9,93000,19615,73385,130.328997025263,"09",2015-09-01
"South Carolina","2016-01",2016,1,81000,21394,59606,116.424790515069,"01",2016-01-01
"South Carolina","2016-10",2016,10,81000,25650,55350,103.79746835443,"10",2016-10-01
"South Carolina","2016-11",2016,11,81000,22812,58188,112.102647092822,"11",2016-11-01
"South Carolina","2016-12",2016,12,78000,20351,57649,117.231141523726,"12",2016-12-01
"South Carolina","2016-02",2016,2,80000,22154,57846,113.252540282319,"02",2016-02-01
"South Carolina","2016-03",2016,3,86000,23211,62789,114.986585600352,"03",2016-03-01
"South Carolina","2016-04",2016,4,87000,23340,63660,115.388798259924,"04",2016-04-01
"South Carolina","2016-05",2016,5,86000,21077,64923,121.26413702289,"05",2016-05-01
"South Carolina","2016-06",2016,6,85000,22912,62088,115.071539773149,"06",2016-06-01
"South Carolina","2016-07",2016,7,85000,23457,61543,113.488294900283,"07",2016-07-01
"South Carolina","2016-08",2016,8,85000,21897,63103,118.063182315687,"08",2016-08-01
"South Carolina","2016-09",2016,9,85000,27564,57436,102.050389111972,"09",2016-09-01
"South Carolina","2017-01",2017,1,78000,24680,53320,103.856641994546,"01",2017-01-01
"South Carolina","2017-10",2017,10,96000,21115,74885,127.882850189984,"10",2017-10-01
"South Carolina","2017-11",2017,11,95000,20301,74699,129.572163294334,"11",2017-11-01
"South Carolina","2017-12",2017,12,94000,16034,77966,141.712561571878,"12",2017-12-01
"South Carolina","2017-02",2017,2,80000,22735,57265,111.480994792427,"02",2017-02-01
"South Carolina","2017-03",2017,3,85000,30897,54103,93.3639352183404,"03",2017-03-01
"South Carolina","2017-04",2017,4,94000,25337,68663,115.074117834368,"04",2017-04-01
"South Carolina","2017-05",2017,5,97000,25644,71356,116.362806170705,"05",2017-05-01
"South Carolina","2017-06",2017,6,101000,26423,74577,117.054220980514,"06",2017-06-01
"South Carolina","2017-07",2017,7,102000,26241,75759,118.150981355417,"07",2017-07-01
"South Carolina","2017-08",2017,8,104000,23890,80110,125.279537102197,"08",2017-08-01
"South Carolina","2017-09",2017,9,101000,21066,79934,130.968492454901,"09",2017-09-01
"South Carolina","2018-01",2018,1,1e+05,22294,77706,127.080641732219,"01",2018-01-01
"South Carolina","2018-10",2018,10,119000,22932,96068,135.371868218584,"10",2018-10-01
"South Carolina","2018-11",2018,11,119000,20575,98425,141.035285688698,"11",2018-11-01
"South Carolina","2018-12",2018,12,116000,20941,95059,138.832051759517,"12",2018-12-01
"South Carolina","2018-02",2018,2,102000,26498,75502,117.514669489019,"02",2018-02-01
"South Carolina","2018-03",2018,3,104000,29828,74172,110.846758525869,"03",2018-03-01
"South Carolina","2018-04",2018,4,123000,24724,98276,133.053532262869,"04",2018-04-01
"South Carolina","2018-05",2018,5,127000,28266,98734,127.180451612072,"05",2018-05-01
"South Carolina","2018-06",2018,6,132000,20304,111696,146.67507091081,"06",2018-06-01
"South Carolina","2018-07",2018,7,124000,24754,99246,133.436411793969,"07",2018-07-01
"South Carolina","2018-08",2018,8,125000,22671,102329,138.590515402483,"08",2018-08-01
"South Carolina","2018-09",2018,9,123000,20116,102884,143.7770759384,"09",2018-09-01
"South Carolina","2019-01",2019,1,116000,26298,89702,126.076262491391,"01",2019-01-01
"South Carolina","2019-10",2019,10,109000,35094,73906,102.580260107985,"10",2019-10-01
"South Carolina","2019-11",2019,11,103000,36068,66932,96.2579457531567,"11",2019-11-01
"South Carolina","2019-12",2019,12,97000,24852,72148,118.419065751896,"12",2019-12-01
"South Carolina","2019-02",2019,2,114000,23314,90686,132.085584863889,"02",2019-02-01
"South Carolina","2019-03",2019,3,115000,29811,85189,117.655426728632,"03",2019-03-01
"South Carolina","2019-04",2019,4,124000,26981,97019,128.51815791391,"04",2019-04-01
"South Carolina","2019-05",2019,5,123000,29210,93790,123.237632218645,"05",2019-05-01
"South Carolina","2019-06",2019,6,125000,24597,100403,134.231301429841,"06",2019-06-01
"South Carolina","2019-07",2019,7,115000,22379,92621,134.840113845639,"07",2019-07-01
"South Carolina","2019-08",2019,8,114000,32331,81669,111.622280993091,"08",2019-08-01
"South Carolina","2019-09",2019,9,109000,31564,77436,110.178993198828,"09",2019-09-01
"South Dakota","2010-01",2010,1,7000,702,6298,163.541937159179,"01",2010-01-01
"South Dakota","2010-10",2010,10,9000,3010,5990,99.7502081598668,"10",2010-10-01
"South Dakota","2010-11",2010,11,8000,2597,5403,101.972256298953,"11",2010-11-01
"South Dakota","2010-12",2010,12,8000,2956,5044,92.0774005111355,"12",2010-12-01
"South Dakota","2010-02",2010,2,8000,1490,6510,137.197049525817,"02",2010-02-01
"South Dakota","2010-03",2010,3,8000,1535,6465,135.605663345569,"03",2010-03-01
"South Dakota","2010-04",2010,4,9000,2067,6933,125.291406885335,"04",2010-04-01
"South Dakota","2010-05",2010,5,9000,2856,6144,103.643724696356,"05",2010-05-01
"South Dakota","2010-06",2010,6,10000,3598,6402,94.1609060155905,"06",2010-06-01
"South Dakota","2010-07",2010,7,10000,3379,6621,98.9760071754242,"07",2010-07-01
"South Dakota","2010-08",2010,8,10000,3256,6744,101.750150875075,"08",2010-08-01
"South Dakota","2010-09",2010,9,9000,2891,6109,102.749978975696,"09",2010-09-01
"South Dakota","2011-01",2011,1,8000,2557,5443,103.116415648385,"01",2011-01-01
"South Dakota","2011-10",2011,10,12000,3830,8170,103.221730890714,"10",2011-10-01
"South Dakota","2011-11",2011,11,11000,2875,8125,117.117117117117,"11",2011-11-01
"South Dakota","2011-12",2011,12,11000,3602,7398,101.328585125325,"12",2011-12-01
"South Dakota","2011-02",2011,2,8000,2118,5882,116.268037161494,"02",2011-02-01
"South Dakota","2011-03",2011,3,9000,3779,5221,81.7121840519603,"03",2011-03-01
"South Dakota","2011-04",2011,4,10000,2758,7242,113.528766264305,"04",2011-04-01
"South Dakota","2011-05",2011,5,11000,4119,6881,91.0245386599643,"05",2011-05-01
"South Dakota","2011-06",2011,6,12000,3413,8587,111.425420099916,"06",2011-06-01
"South Dakota","2011-07",2011,7,12000,3448,8552,110.719834282755,"07",2011-07-01
"South Dakota","2011-08",2011,8,12000,3953,8047,100.883846298502,"08",2011-08-01
"South Dakota","2011-09",2011,9,12000,3361,8639,112.479656272378,"09",2011-09-01
"South Dakota","2012-01",2012,1,10000,3817,6183,89.4984439458638,"01",2012-01-01
"South Dakota","2012-10",2012,10,13000,6314,6686,69.2347519933727,"10",2012-10-01
"South Dakota","2012-11",2012,11,12000,5424,6576,75.4820936639118,"11",2012-11-01
"South Dakota","2012-12",2012,12,11000,5590,5410,65.2200120554551,"12",2012-12-01
"South Dakota","2012-02",2012,2,10000,4176,5824,82.1670428893905,"02",2012-02-01
"South Dakota","2012-03",2012,3,11000,3654,7346,100.259314862836,"03",2012-03-01
"South Dakota","2012-04",2012,4,12000,3386,8614,111.971922526973,"04",2012-04-01
"South Dakota","2012-05",2012,5,14000,3574,10426,118.652554910663,"05",2012-05-01
"South Dakota","2012-06",2012,6,14000,9237,4763,40.9949649266256,"06",2012-06-01
"South Dakota","2012-07",2012,7,14000,4708,9292,99.3371819542442,"07",2012-07-01
"South Dakota","2012-08",2012,8,14000,5040,8960,94.1176470588235,"08",2012-08-01
"South Dakota","2012-09",2012,9,13000,6098,6902,72.2798198764269,"09",2012-09-01
"South Dakota","2013-01",2013,1,12000,7259,4741,49.2341243055195,"01",2013-01-01
"South Dakota","2013-10",2013,10,15000,5557,9443,91.8713820109938,"10",2013-10-01
"South Dakota","2013-11",2013,11,14000,3775,10225,115.049226441632,"11",2013-11-01
"South Dakota","2013-12",2013,12,13000,3711,9289,111.172281730597,"12",2013-12-01
"South Dakota","2013-02",2013,2,12000,5054,6946,81.458895273836,"02",2013-02-01
"South Dakota","2013-03",2013,3,13000,7407,5593,54.8145244278924,"03",2013-03-01
"South Dakota","2013-04",2013,4,11000,5851,5149,61.1121001720966,"04",2013-04-01
"South Dakota","2013-05",2013,5,13000,5179,7821,86.0443368722152,"05",2013-05-01
"South Dakota","2013-06",2013,6,14000,3046,10954,128.522820603074,"06",2013-06-01
"South Dakota","2013-07",2013,7,14000,9073,4927,42.7079270142591,"07",2013-07-01
"South Dakota","2013-08",2013,8,14000,4342,9658,105.310216988333,"08",2013-08-01
"South Dakota","2013-09",2013,9,14000,4987,9013,94.9386422288935,"09",2013-09-01
"South Dakota","2014-01",2014,1,11000,7603,3397,36.5209912379724,"01",2014-01-01
"South Dakota","2014-10",2014,10,15000,5611,9389,91.1066906021057,"10",2014-10-01
"South Dakota","2014-11",2014,11,13000,4581,8419,95.7738467663955,"11",2014-11-01
"South Dakota","2014-12",2014,12,13000,4210,8790,102.149912841371,"12",2014-12-01
"South Dakota","2014-02",2014,2,11000,8764,2236,22.6269985832827,"02",2014-02-01
"South Dakota","2014-03",2014,3,12000,7207,4793,49.9088873848076,"03",2014-03-01
"South Dakota","2014-04",2014,4,12000,8741,3259,31.4256786075888,"04",2014-04-01
"South Dakota","2014-05",2014,5,14000,8125,5875,53.1073446327684,"05",2014-05-01
"South Dakota","2014-06",2014,6,15000,6543,8457,78.5127419579446,"06",2014-06-01
"South Dakota","2014-07",2014,7,16000,4197,11803,116.878744367975,"07",2014-07-01
"South Dakota","2014-08",2014,8,17000,5438,11562,103.05731348605,"08",2014-08-01
"South Dakota","2014-09",2014,9,16000,5815,10185,93.3761173504469,"09",2014-09-01
"South Dakota","2015-01",2015,1,13000,4765,8235,92.7103855896426,"01",2015-01-01
"South Dakota","2015-10",2015,10,19000,11252,7748,51.223059632421,"10",2015-10-01
"South Dakota","2015-11",2015,11,17000,10677,6323,45.6913682841348,"11",2015-11-01
"South Dakota","2015-12",2015,12,16000,8510,7490,61.1179110567115,"12",2015-12-01
"South Dakota","2015-02",2015,2,14000,4197,9803,107.743034566137,"02",2015-02-01
"South Dakota","2015-03",2015,3,16000,4776,11224,108.047747400847,"03",2015-03-01
"South Dakota","2015-04",2015,4,17000,13333,3667,24.1782876734909,"04",2015-04-01
"South Dakota","2015-05",2015,5,17000,11070,5930,42.2515140719629,"05",2015-05-01
"South Dakota","2015-06",2015,6,18000,10976,7024,48.4815019326339,"06",2015-06-01
"South Dakota","2015-07",2015,7,19000,20485,-1485,-7.5218437381284,"07",2015-07-01
"South Dakota","2015-08",2015,8,19000,11690,7310,47.6376669925057,"08",2015-08-01
"South Dakota","2015-09",2015,9,19000,10189,8811,60.3720579670424,"09",2015-09-01
"South Dakota","2016-01",2016,1,15000,11931,3069,22.7915784783335,"01",2016-01-01
"South Dakota","2016-10",2016,10,18000,9307,8693,63.6686563884718,"10",2016-10-01
"South Dakota","2016-11",2016,11,16000,7825,8175,68.6253934942287,"11",2016-11-01
"South Dakota","2016-12",2016,12,16000,6576,9424,83.4868887313962,"12",2016-12-01
"South Dakota","2016-02",2016,2,16000,10582,5418,40.7644270559025,"02",2016-02-01
"South Dakota","2016-03",2016,3,17000,12507,4493,30.4537906259532,"03",2016-03-01
"South Dakota","2016-04",2016,4,18000,9821,8179,58.7973113834873,"04",2016-04-01
"South Dakota","2016-05",2016,5,19000,8343,10657,77.9504809274769,"05",2016-05-01
"South Dakota","2016-06",2016,6,20000,20738,-738,-3.62315283028131,"06",2016-06-01
"South Dakota","2016-07",2016,7,20000,9769,10231,68.7359333534885,"07",2016-07-01
"South Dakota","2016-08",2016,8,20000,9037,10963,75.5105554981575,"08",2016-08-01
"South Dakota","2016-09",2016,9,19000,11509,7491,49.1068209380838,"09",2016-09-01
"South Dakota","2017-01",2017,1,15000,7495,7505,66.7259390975772,"01",2017-01-01
"South Dakota","2017-10",2017,10,22000,5892,16108,115.502653090492,"10",2017-10-01
"South Dakota","2017-11",2017,11,20000,5916,14084,108.689612594536,"11",2017-11-01
"South Dakota","2017-12",2017,12,19000,4730,14270,120.269700800674,"12",2017-12-01
"South Dakota","2017-02",2017,2,15000,7757,7243,63.6551390780859,"02",2017-02-01
"South Dakota","2017-03",2017,3,17000,10342,6658,48.7016311901104,"03",2017-03-01
"South Dakota","2017-04",2017,4,19000,6628,12372,96.5506477290464,"04",2017-04-01
"South Dakota","2017-05",2017,5,21000,6394,14606,106.636489742279,"05",2017-05-01
"South Dakota","2017-06",2017,6,22000,6503,15497,108.739430937094,"06",2017-06-01
"South Dakota","2017-07",2017,7,21000,8036,12964,89.2960462873674,"07",2017-07-01
"South Dakota","2017-08",2017,8,22000,5651,16349,118.25250443022,"08",2017-08-01
"South Dakota","2017-09",2017,9,21000,5576,15424,116.074653822998,"09",2017-09-01
"South Dakota","2018-01",2018,1,19000,5146,13854,114.751925784809,"01",2018-01-01
"South Dakota","2018-10",2018,10,24000,4184,19816,140.618790803293,"10",2018-10-01
"South Dakota","2018-11",2018,11,22000,4080,17920,137.423312883436,"11",2018-11-01
"South Dakota","2018-12",2018,12,22000,3776,18224,141.402855369336,"12",2018-12-01
"South Dakota","2018-02",2018,2,19000,6919,12081,93.2211890890852,"02",2018-02-01
"South Dakota","2018-03",2018,3,22000,7548,14452,97.8204954650061,"03",2018-03-01
"South Dakota","2018-04",2018,4,24000,14625,9375,48.5436893203884,"04",2018-04-01
"South Dakota","2018-05",2018,5,28000,10441,17559,91.3555838817929,"05",2018-05-01
"South Dakota","2018-06",2018,6,28000,6208,21792,127.408793264733,"06",2018-06-01
"South Dakota","2018-07",2018,7,27000,5099,21901,136.45907972211,"07",2018-07-01
"South Dakota","2018-08",2018,8,25000,4453,20547,139.523987369708,"08",2018-08-01
"South Dakota","2018-09",2018,9,23000,4303,18697,136.959308500897,"09",2018-09-01
"South Dakota","2019-01",2019,1,21000,3382,17618,144.516446558937,"01",2019-01-01
"South Dakota","2019-10",2019,10,23000,4708,18292,132.034069582792,"10",2019-10-01
"South Dakota","2019-11",2019,11,21000,10725,10275,64.7754137115839,"11",2019-11-01
"South Dakota","2019-12",2019,12,20000,4977,15023,120.29467109741,"12",2019-12-01
"South Dakota","2019-02",2019,2,21000,3485,17515,143.067183990198,"02",2019-02-01
"South Dakota","2019-03",2019,3,21000,5256,15744,119.926873857404,"03",2019-03-01
"South Dakota","2019-04",2019,4,22000,3857,18143,140.33337200758,"04",2019-04-01
"South Dakota","2019-05",2019,5,24000,4482,19518,137.054982093954,"05",2019-05-01
"South Dakota","2019-06",2019,6,26000,3239,22761,155.689319060159,"06",2019-06-01
"South Dakota","2019-07",2019,7,26000,3560,22440,151.826792963464,"07",2019-07-01
"South Dakota","2019-08",2019,8,24000,4796,19204,133.379636060564,"08",2019-08-01
"South Dakota","2019-09",2019,9,23000,4692,18308,132.225913621262,"09",2019-09-01
"Tennessee","2010-01",2010,1,46000,6286,39714,151.91064529702,"01",2010-01-01
"Tennessee","2010-10",2010,10,64000,18314,45686,111.004203416187,"10",2010-10-01
"Tennessee","2010-11",2010,11,60000,17856,42144,108.26140567201,"11",2010-11-01
"Tennessee","2010-12",2010,12,55000,20806,34194,90.2144948948632,"12",2010-12-01
"Tennessee","2010-02",2010,2,48000,9793,38207,132.220165071895,"02",2010-02-01
"Tennessee","2010-03",2010,3,49000,14214,34786,110.057898566773,"03",2010-03-01
"Tennessee","2010-04",2010,4,51000,14446,36554,111.707361794457,"04",2010-04-01
"Tennessee","2010-05",2010,5,53000,18749,34251,95.4745013867789,"05",2010-05-01
"Tennessee","2010-06",2010,6,57000,13825,43175,121.92022590893,"06",2010-06-01
"Tennessee","2010-07",2010,7,59000,20570,38430,96.59419379163,"07",2010-07-01
"Tennessee","2010-08",2010,8,60000,19557,40443,101.670500395943,"08",2010-08-01
"Tennessee","2010-09",2010,9,62000,18714,43286,107.257724806106,"09",2010-09-01
"Tennessee","2011-01",2011,1,52000,15109,36891,109.943524713526,"01",2011-01-01
"Tennessee","2011-10",2011,10,73000,16532,56468,126.140374391279,"10",2011-10-01
"Tennessee","2011-11",2011,11,74000,15472,58528,130.829756795422,"11",2011-11-01
"Tennessee","2011-12",2011,12,74000,20889,53111,111.943428637671,"12",2011-12-01
"Tennessee","2011-02",2011,2,61000,16592,44408,114.465408805031,"02",2011-02-01
"Tennessee","2011-03",2011,3,68000,20771,47229,106.406371450136,"03",2011-03-01
"Tennessee","2011-04",2011,4,76000,15707,60293,131.490507812926,"04",2011-04-01
"Tennessee","2011-05",2011,5,77000,23670,53330,105.95013410152,"05",2011-05-01
"Tennessee","2011-06",2011,6,76000,18539,57461,121.560414220586,"06",2011-06-01
"Tennessee","2011-07",2011,7,73000,20293,52707,112.992400287267,"07",2011-07-01
"Tennessee","2011-08",2011,8,70000,21194,48806,107.037743711209,"08",2011-08-01
"Tennessee","2011-09",2011,9,75000,17990,57010,122.615334982256,"09",2011-09-01
"Tennessee","2012-01",2012,1,84000,21374,62626,118.864235959535,"01",2012-01-01
"Tennessee","2012-10",2012,10,87000,16641,70359,135.77445219556,"10",2012-10-01
"Tennessee","2012-11",2012,11,84000,14635,69365,140.64987073554,"11",2012-11-01
"Tennessee","2012-12",2012,12,77000,15887,61113,131.585690139632,"12",2012-12-01
"Tennessee","2012-02",2012,2,89000,22979,66021,117.916752248189,"02",2012-02-01
"Tennessee","2012-03",2012,3,99000,21581,77419,128.409948499349,"03",2012-03-01
"Tennessee","2012-04",2012,4,94000,19462,74538,131.388482487529,"04",2012-04-01
"Tennessee","2012-05",2012,5,93000,20244,72756,128.494224859595,"05",2012-05-01
"Tennessee","2012-06",2012,6,87000,17077,69923,134.367823822747,"06",2012-06-01
"Tennessee","2012-07",2012,7,85000,15308,69692,138.956015472345,"07",2012-07-01
"Tennessee","2012-08",2012,8,85000,14370,70630,142.155580154976,"08",2012-08-01
"Tennessee","2012-09",2012,9,86000,14954,71046,140.749252134636,"09",2012-09-01
"Tennessee","2013-01",2013,1,78000,23897,54103,106.191546365447,"01",2013-01-01
"Tennessee","2013-10",2013,10,91000,33884,57116,91.4704846097178,"10",2013-10-01
"Tennessee","2013-11",2013,11,86000,24333,61667,111.783419285255,"11",2013-11-01
"Tennessee","2013-12",2013,12,79000,26370,52630,99.8956059599507,"12",2013-12-01
"Tennessee","2013-02",2013,2,81000,23007,57993,111.517494014826,"02",2013-02-01
"Tennessee","2013-03",2013,3,87000,24214,62786,112.910245113025,"03",2013-03-01
"Tennessee","2013-04",2013,4,84000,17930,66070,129.637986853723,"04",2013-04-01
"Tennessee","2013-05",2013,5,88000,18666,69334,130.002062512891,"05",2013-05-01
"Tennessee","2013-06",2013,6,88000,19792,68208,126.554846370788,"06",2013-06-01
"Tennessee","2013-07",2013,7,87000,32355,54645,91.5671735578736,"07",2013-07-01
"Tennessee","2013-08",2013,8,85000,31576,53424,91.6552292066978,"08",2013-08-01
"Tennessee","2013-09",2013,9,87000,33351,53649,89.1542238951068,"09",2013-09-01
"Tennessee","2014-01",2014,1,75000,29453,45547,87.2105157343494,"01",2014-01-01
"Tennessee","2014-10",2014,10,98000,24698,73302,119.483610164795,"10",2014-10-01
"Tennessee","2014-11",2014,11,96000,22110,73890,125.1206502413,"11",2014-11-01
"Tennessee","2014-12",2014,12,94000,20961,73039,127.06744026235,"12",2014-12-01
"Tennessee","2014-02",2014,2,82000,29887,52113,93.152913207075,"02",2014-02-01
"Tennessee","2014-03",2014,3,89000,27331,61669,106.023329980831,"03",2014-03-01
"Tennessee","2014-04",2014,4,91000,31052,59948,98.233539802707,"04",2014-04-01
"Tennessee","2014-05",2014,5,93000,29256,63744,104.27954456223,"05",2014-05-01
"Tennessee","2014-06",2014,6,93000,24316,68684,117.0922977258,"06",2014-06-01
